target_day,new_day,rmse_spfh,rmse_prmsl,rmse_rh
1990-03-04,2017-03-14,0.90729314,0.6082058,0.77744037
1991-03-04,1964-02-22,0.8574318,0.40310037,1.0262504
1992-03-03,1959-02-24,0.99435073,0.3393503,0.9805258
1993-03-04,2010-03-05,0.89640445,0.35347548,0.97538394
1994-03-04,1997-02-22,0.7521919,0.7098498,0.60852784
1995-03-04,2016-03-07,0.74792296,0.5027302,0.89353526
1996-03-03,2005-03-06,0.8785368,0.33681542,0.878746
1997-03-04,1959-02-22,0.7616875,0.7912519,0.79958993
1998-03-04,2002-02-26,1.1032264,0.4995547,0.8087829
1999-03-04,1980-03-07,0.7490509,0.4713576,0.9723965
2000-03-03,1967-02-23,0.6306303,0.5110011,0.6797198
2001-03-04,1965-03-02,1.0700144,0.6175215,0.9122056
2002-03-04,1984-02-28,0.73865485,0.7201974,0.9572762
2003-03-04,1987-03-01,0.8614959,0.32895055,0.8954355
2004-03-03,1976-03-11,0.7167228,0.5902746,1.0246234
2005-03-04,1987-02-22,0.8113814,0.8644299,0.864483
2006-03-04,2002-02-28,0.6752964,0.6256453,0.7879834
2007-03-04,2017-03-03,0.7227416,0.74052095,0.8741032
2008-03-03,1998-03-01,0.61213785,0.36112165,0.7911719
2009-03-04,1989-02-24,0.73713326,0.75175077,0.8833222
2010-03-04,1993-03-03,0.91513866,0.55152535,0.90040505
2011-03-04,1985-03-12,0.8977235,0.4073277,1.0927014
2012-03-03,1991-02-27,0.78218555,0.3882952,0.9646286
2013-03-04,1987-02-25,0.8604196,0.5584645,1.0821244
2014-03-04,2016-03-09,0.6563559,0.6048647,0.8546537
2015-03-04,1985-03-13,0.84843755,0.49421534,0.8818645
2016-03-03,1980-03-08,0.66178757,0.376327,0.8761747
2017-03-04,1975-03-04,0.8476504,0.58437395,0.85067046
2018-03-04,1971-03-14,0.7825363,0.82591754,0.7987351
1958-03-05,1966-03-08,0.7904707,0.6115972,0.8009629
1959-03-05,1978-02-28,0.9267309,0.5036468,0.8068327
1960-03-04,2017-03-09,0.9745411,0.59317964,0.90040064
1961-03-05,1997-03-11,0.7775104,0.29877993,0.7097728
1962-03-05,1965-03-02,0.76707864,0.43305978,0.7754153
1963-03-05,2000-02-23,0.6816536,0.4767083,1.0724186
1964-03-04,1962-02-25,0.7477058,0.66757333,1.0074983
1965-03-05,1974-03-03,0.69625163,0.6328856,0.896148
1966-03-05,1974-02-24,0.7925952,0.63781345,0.8366605
1967-03-05,2008-02-25,1.0371416,0.65186083,0.74199045
1968-03-04,1973-03-07,0.74253947,0.6861644,0.7839759
1969-03-05,1970-03-14,0.92459923,0.35683548,1.0819198
1970-03-05,1984-03-03,0.9094748,0.52975774,0.84132516
1971-03-05,1984-03-08,0.7449421,0.4434407,1.0717441
1972-03-04,2014-02-28,0.72878176,0.6349296,0.85895765
1973-03-05,2000-02-26,0.85286903,0.28684688,0.80247587
1974-03-05,1980-03-14,1.0374603,0.35361767,1.1612949
1975-03-05,2007-03-07,0.82231814,0.5762116,0.8387148
1976-03-04,2011-03-07,0.6992709,0.72570896,0.881066
1977-03-05,1997-03-14,0.7282522,0.61550903,0.78846014
1978-03-05,1966-03-04,0.7867436,0.43399677,1.046323
1979-03-05,1994-03-10,1.0196933,0.36827797,1.051347
1980-03-04,1984-02-28,0.8375875,0.4451156,0.90631115
1981-03-05,2005-03-14,0.7221328,0.39705035,0.9191887
1982-03-05,2005-03-08,0.76299363,0.53060985,1.0248618
1983-03-05,2000-03-07,0.80712825,0.7166967,0.77586234
1984-03-04,1988-02-27,0.893499,0.5868123,0.85051525
1985-03-05,2012-03-04,0.9466873,0.29609597,0.9749937
1986-03-05,1967-03-10,1.1989834,0.59098804,0.9989134
1987-03-05,1977-03-01,0.764406,0.69598436,0.9096354
1988-03-04,2006-03-01,0.7563555,0.38362193,1.0669181
1989-03-05,2009-03-12,0.84125346,0.4320102,0.9045955
1990-03-05,2011-03-09,0.87657094,0.73886293,0.8617393
1991-03-05,1978-02-23,0.86619216,0.48312888,0.94134784
1992-03-04,2014-03-14,1.0111899,0.6490383,0.89424443
1993-03-05,1968-03-04,0.6832033,0.5391917,0.8764671
1994-03-05,1989-03-06,0.85481006,0.50466573,0.8325214
1995-03-05,1975-03-07,0.8907263,0.6687769,0.93643385
1996-03-04,2009-02-24,0.8100623,0.32333222,1.0208217
1997-03-05,2000-02-26,0.903984,0.24366173,0.8723325
1998-03-05,2008-03-03,0.729882,0.35728553,0.8207839
1999-03-05,1980-03-08,0.6274081,0.4347927,0.8152481
2000-03-04,2016-02-25,0.5653907,0.6320389,0.74040216
2001-03-05,1986-03-03,0.7723213,0.4842253,0.9756324
2002-03-05,1984-02-29,0.69734824,0.59426063,0.9002421
2003-03-05,1960-02-27,0.9414295,0.374241,0.949154
2004-03-04,1998-03-10,1.0552014,0.44146022,1.0619985
2005-03-05,1998-03-09,1.0510122,0.5748864,0.97040087
2006-03-05,2002-03-02,0.6649532,0.6458925,0.9103172
2007-03-05,2014-02-26,0.7609922,0.3750017,0.9090759
2008-03-04,1990-03-02,0.68052405,0.4088281,0.81622547
2009-03-05,2018-03-06,0.87316346,0.5536052,1.0383406
2010-03-05,1993-03-04,0.89640445,0.35347548,0.97538394
2011-03-05,1986-02-25,0.8642167,0.769593,1.0219505
2012-03-04,1982-03-08,0.8069554,0.44417864,0.89059955
2013-03-05,2011-03-12,0.9902997,0.48536524,0.90933734
2014-03-05,2009-03-07,0.7807764,0.644537,0.78876317
2015-03-05,1961-03-02,0.8290963,0.4118533,0.8210159
2016-03-04,1980-03-08,0.8037595,0.42617637,0.9443201
2017-03-05,1963-03-10,0.94885796,0.4430998,0.8556157
2018-03-05,1962-03-03,0.98670924,0.6269795,0.96999276
1958-03-06,1966-03-11,0.76264954,0.40208086,0.8305047
1959-03-06,1978-02-24,1.0807042,0.4038773,0.8962629
1960-03-05,1983-03-02,0.93155193,0.296129,0.9662128
1961-03-06,1997-03-10,0.70144486,0.5067639,0.6987907
1962-03-06,1981-03-04,0.9885278,0.21568593,0.845513
1963-03-06,1977-03-09,0.9108625,0.3713472,1.0138898
1964-03-05,1973-03-14,0.7986979,0.3669869,0.96293396
1965-03-06,1970-02-26,0.5650201,0.42373404,0.9371228
1966-03-06,1958-03-04,0.94435114,0.25277483,0.8432666
1967-03-06,1994-03-11,1.1537702,0.29533833,0.90819234
1968-03-05,1993-03-05,0.8422711,0.57210803,0.9572434
1969-03-06,2013-03-02,0.8490132,0.4378037,0.98360956
1970-03-06,1958-03-07,0.8433288,0.4156446,0.98444474
1971-03-06,1973-03-08,0.71727234,0.6309005,0.8021704
1972-03-05,1971-03-15,0.89009404,0.56326586,0.7661513
1973-03-06,1988-03-10,0.8593603,0.36962393,0.96952516
1974-03-06,1986-03-12,0.9118459,0.4485578,1.0102326
1975-03-06,2016-03-08,0.98652583,0.42007288,0.8709421
1976-03-05,1974-03-08,0.8618853,0.3330236,1.0490766
1977-03-06,1997-03-14,0.6980305,0.45997766,0.70747083
1978-03-06,1958-02-27,0.8824103,0.49907732,1.2347208
1979-03-06,2003-03-10,0.9446001,0.47320276,1.0298744
1980-03-05,1996-02-26,0.85132706,0.49359286,0.89286894
1981-03-06,1998-03-06,0.8375005,0.7275014,0.9669808
1982-03-06,1959-03-14,0.8236166,0.449431,0.8706357
1983-03-06,2003-03-09,0.909964,0.8424101,0.7896394
1984-03-05,2014-03-10,0.73704743,0.42746606,0.838287
1985-03-06,1992-02-27,0.8768643,0.69894034,0.87767833
1986-03-06,1967-03-11,1.0511644,0.62961245,0.9054863
1987-03-06,1960-03-06,1.1106428,0.51187,1.098712
1988-03-05,1970-03-03,0.7298118,0.60634446,0.88504535
1989-03-06,1977-03-10,0.8569095,0.6192776,0.74930865
1990-03-06,1967-03-03,0.9244777,0.43518654,0.84507924
1991-03-06,1960-03-12,1.1201338,0.6269993,0.97276616
1992-03-05,1965-03-13,1.031831,0.54909986,0.9774397
1993-03-06,1980-02-29,0.61241955,0.6882071,0.82164603
1994-03-06,2011-03-09,0.8405064,0.37864426,0.7532055
1995-03-06,2010-02-26,1.0130792,0.5379299,0.9865237
1996-03-05,2005-03-08,0.7169459,0.46961877,0.88072425
1997-03-06,1961-03-01,0.8921981,0.4035951,0.8711891
1998-03-06,2002-02-25,0.74695766,0.91093665,0.7724139
1999-03-06,2016-03-06,0.88374054,0.30983746,1.0050247
2000-03-05,1967-03-14,0.65395975,0.5165403,0.81731254
2001-03-06,1969-03-10,1.0975887,0.5412147,0.9312595
2002-03-06,2007-02-28,1.0525126,0.8541568,0.96433365
2003-03-06,2009-03-12,0.7612616,0.40883896,0.96181
2004-03-05,2012-03-04,0.9455844,0.3416511,1.1178826
2005-03-06,1996-03-03,0.8785368,0.33681542,0.878746
2006-03-06,2001-02-25,0.71492535,0.5230273,0.92299706
2007-03-06,1982-03-10,0.8931849,0.50776255,0.9272597
2008-03-05,1970-03-16,0.8517271,0.29135406,0.8433657
2009-03-06,2014-03-04,1.0480347,0.49851528,1.1335607
2010-03-06,1965-02-25,0.72695285,0.7840498,1.0246181
2011-03-06,2010-03-05,0.85983294,0.4248268,1.0540928
2012-03-05,2011-02-27,0.8846961,0.5118155,1.0691274
2013-03-06,1962-03-09,1.3025706,0.76046216,1.0245919
2014-03-06,2011-02-26,1.0813923,0.37735826,0.78308636
2015-03-06,1961-03-02,0.70426846,0.35049978,0.8108795
2016-03-05,1995-02-26,0.68344575,0.6746088,0.9279102
2017-03-06,1981-03-15,0.89958423,0.66154766,0.8593601
2018-03-06,1962-03-04,1.0114769,0.6074427,0.7850947
1958-03-07,1970-03-06,0.8433288,0.4156446,0.98444474
1959-03-07,1989-03-16,1.0973632,0.3954828,0.9270597
1960-03-06,1976-03-06,0.868727,0.25551262,0.99808
1961-03-07,1997-03-10,0.74610114,0.5422413,0.7163196
1962-03-07,1964-03-11,1.0810753,0.47975224,1.1283134
1963-03-07,1961-03-11,0.93884873,0.6825092,0.8378251
1964-03-06,1973-03-14,0.7787761,0.42684028,0.92567885
1965-03-07,1985-03-11,0.7113143,0.70755833,0.78611296
1966-03-07,1958-03-04,0.8466227,0.3748067,0.84317315
1967-03-07,2008-02-29,0.96441317,0.6342113,0.9414238
1968-03-06,1966-03-12,0.84697235,0.384738,0.9070616
1969-03-07,1968-03-09,0.7894504,0.5923607,0.9937021
1970-03-07,1985-03-16,0.7903619,0.6187806,0.98352116
1971-03-07,2010-03-12,0.829668,0.61849964,0.9536286
1972-03-06,1971-03-15,0.85916173,0.58364415,0.7213112
1973-03-07,2009-03-15,0.74767923,0.4206813,0.9110116
1974-03-07,1959-03-14,0.91174513,0.5044455,0.9602907
1975-03-07,1999-02-27,0.83120483,0.41051286,0.8368503
1976-03-06,1974-02-28,0.6500313,0.5409835,0.9879268
1977-03-07,1997-03-05,0.89337647,0.47525796,0.91226184
1978-03-07,2014-03-05,0.79819894,0.5599277,1.0733466
1979-03-07,1995-03-03,0.73213685,0.6005812,0.95238453
1980-03-06,1975-03-08,0.8703713,0.4938531,0.9026097
1981-03-07,1989-03-09,1.0307543,0.61812115,0.9470505
1982-03-07,1974-02-27,0.73719776,0.5738407,0.9697892
1983-03-07,1997-02-27,0.87321144,0.5635327,0.87700534
1984-03-06,1966-03-14,0.673801,0.5076036,0.9486338
1985-03-07,1986-03-14,1.0091993,0.5913158,1.1487772
1986-03-07,1969-03-08,1.0458301,0.4503764,1.0512964
1987-03-07,1958-03-16,0.9429121,0.9634554,0.96244705
1988-03-06,1985-03-15,0.79934824,0.46236238,0.7849351
1989-03-07,1978-03-12,0.9020192,0.48487353,0.8157892
1990-03-07,1967-03-03,0.81986266,0.37601626,0.7409327
1991-03-07,2018-03-10,1.0851121,0.7620143,0.93541837
1992-03-06,1990-03-14,1.0692765,0.46668184,1.0020621
1993-03-07,1966-03-14,0.6667671,0.6455697,0.8643954
1994-03-07,2000-03-08,0.9358635,0.50914246,0.8924828
1995-03-07,1988-03-03,0.84904635,0.6311633,1.0315343
1996-03-06,2010-03-02,0.8149748,0.7330438,0.9335452
1997-03-07,1992-02-27,0.9400675,0.4378666,0.967005
1998-03-07,1989-03-03,0.76190686,0.5185096,0.99808735
1999-03-07,2016-03-06,0.84852403,0.42524758,0.91902435
2000-03-06,2003-03-09,0.8027892,0.8350718,0.73974556
2001-03-07,1959-03-10,1.0335399,0.6343023,0.8861004
2002-03-07,1989-03-17,0.99413145,0.82162714,0.9756726
2003-03-07,2009-03-13,0.72689,0.42398953,0.9686101
2004-03-06,2015-03-04,0.8146648,0.5299944,1.0157464
2005-03-07,2004-03-02,0.7036934,0.59689176,0.90288
2006-03-07,1998-03-10,0.73264855,0.5995354,0.90731245
2007-03-07,1975-03-05,0.82231814,0.5762116,0.8387148
2008-03-06,1966-03-08,0.9813498,0.58260816,0.9371124
2009-03-07,2014-03-05,0.7807764,0.644537,0.78876317
2010-03-07,1963-02-28,1.1259992,0.6688459,1.0236917
2011-03-07,1983-03-04,0.8640745,0.47149858,0.9455468
2012-03-06,1976-03-04,0.9494589,0.46201143,1.0932277
2013-03-07,1969-03-17,0.88364464,0.82428026,0.9250284
2014-03-07,2011-02-26,0.9377485,0.38553092,0.9318256
2015-03-07,1997-02-28,1.2507051,0.33715,0.85018605
2016-03-06,1985-03-17,0.7228797,0.41825396,0.91367716
2017-03-07,1988-03-07,0.79276943,0.62088966,0.99168414
2018-03-07,1965-03-03,1.0031971,0.45046124,0.93884027
1958-03-08,1985-03-17,0.6418052,0.3744226,0.94976115
1959-03-08,1962-03-06,0.88474035,0.6494086,1.0264623
1960-03-07,1959-03-10,0.77944756,0.5867414,0.93775713
1961-03-08,1997-03-10,0.85988045,0.32820302,0.9074393
1962-03-08,1964-03-12,0.99563867,0.55514127,1.0346705
1963-03-08,1994-02-27,0.75827456,0.72765875,0.98405856
1964-03-07,1973-03-13,0.8143052,0.54691166,0.92282933
1965-03-08,1984-03-05,0.8643168,0.433476,0.98338324
1966-03-08,1958-03-04,0.89611644,0.44561344,0.8554934
1967-03-08,1977-03-12,0.91277754,0.5605298,0.7034352
1968-03-07,1984-02-28,0.77924633,0.65167034,1.008488
1969-03-08,2006-02-27,0.537472,0.6424323,0.835004
1970-03-08,1958-03-10,0.7526704,0.8443119,0.95698583
1971-03-08,1984-02-28,0.7734121,0.61039764,0.8965664
1972-03-07,1971-03-15,0.8742083,0.5199644,0.79711795
1973-03-08,1971-03-06,0.71727234,0.6309005,0.8021704
1974-03-08,1976-03-05,0.8618853,0.3330236,1.0490766
1975-03-08,1979-02-28,0.87951726,0.4335775,0.7147779
1976-03-07,1984-03-17,0.7501829,0.39635998,1.1354353
1977-03-08,2007-03-15,0.8591109,0.5052095,0.8550592
1978-03-08,1980-03-12,0.86064,0.51574695,1.0138606
1979-03-08,1999-02-28,0.7545631,0.43548813,0.9745847
1980-03-07,1971-03-15,0.7138762,0.5658116,0.89571166
1981-03-08,2001-03-11,1.2661988,0.53430545,1.0419443
1982-03-08,2012-03-04,0.8069554,0.44417864,0.89059955
1983-03-08,1961-03-16,0.84632915,0.19805798,0.8768034
1984-03-07,1997-03-17,0.7197545,0.6656479,0.884991
1985-03-08,1986-03-14,1.050928,0.61047864,1.2498538
1986-03-08,1958-03-03,0.97868115,0.60548824,1.0420674
1987-03-08,1964-03-04,1.0090294,0.6225283,1.0963509
1988-03-07,2006-03-11,0.7355066,0.6339661,0.8056393
1989-03-08,1960-02-27,1.0163957,0.5822248,1.0306613
1990-03-08,1994-03-11,0.8428811,0.66000193,0.8399162
1991-03-08,2018-03-11,1.1550673,0.5092714,1.057904
1992-03-07,1990-03-15,0.9586028,0.7239963,1.0096471
1993-03-08,1995-03-14,0.847362,0.5283671,0.8760673
1994-03-08,1993-03-17,0.9546971,0.55358815,0.769559
1995-03-08,2014-02-26,0.955557,0.6329931,1.0593626
1996-03-07,2010-03-06,0.9811004,0.51241827,1.1257854
1997-03-08,1992-02-28,0.78032863,0.48506925,0.9338599
1998-03-08,2007-03-03,0.8414865,0.596012,0.88751674
1999-03-08,1965-03-04,0.8123592,0.594624,0.9928569
2000-03-07,1983-03-05,0.80712825,0.7166967,0.77586234
2001-03-08,1959-03-04,1.021333,0.37997347,0.8842886
2002-03-08,1969-03-08,0.872476,0.43728364,0.82422966
2003-03-08,2000-03-12,0.77970326,0.71515906,0.78087515
2004-03-07,2011-02-28,0.7459367,0.56286514,1.1828804
2005-03-08,1996-03-05,0.7169459,0.46961877,0.88072425
2006-03-08,1976-03-12,0.8824358,0.62016004,1.0505815
2007-03-08,1966-03-05,0.963754,0.47535226,0.8773739
2008-03-07,1981-03-18,0.91057307,0.52635294,0.98422194
2009-03-08,1995-03-15,0.8232819,0.5070543,0.8411935
2010-03-08,1968-02-27,1.0791837,0.53584915,0.9220124
2011-03-08,2007-03-16,0.83655304,0.6711801,0.84253615
2012-03-07,1997-02-28,0.79572046,0.5202283,0.9303096
2013-03-08,1969-03-17,0.7098393,0.61805475,0.90268314
2014-03-08,2015-03-06,0.6695246,0.5534125,0.70598817
2015-03-08,1967-03-15,0.95924664,0.5434692,0.81052434
2016-03-07,1995-03-04,0.74792296,0.5027302,0.89353526
2017-03-08,1960-03-03,0.8739027,0.39162824,0.9815859
2018-03-08,2014-03-01,0.94124925,0.53510463,0.98905253
1958-03-09,1985-03-17,0.61796236,0.34891415,0.9983102
1959-03-09,1968-03-01,0.82080877,0.42416522,1.0285144
1960-03-08,1962-02-27,0.8502157,0.6730696,0.88066256
1961-03-09,2012-03-15,0.9138178,0.44197464,0.7637673
1962-03-09,2001-03-07,0.98487866,0.5401594,1.1373414
1963-03-09,1994-02-27,0.75149524,0.68503773,1.1075745
1964-03-08,1984-02-28,0.94618505,0.5693359,1.0031012
1965-03-09,1975-02-27,0.7142929,0.4394857,0.94390047
1966-03-09,2017-03-09,0.8804331,0.42891374,0.87337023
1967-03-09,1971-03-18,0.97293484,0.6691652,0.7773492
1968-03-08,1969-03-06,0.9846954,0.59996057,1.0320977
1969-03-09,2008-03-18,0.7137892,0.6685559,0.9614051
1970-03-09,1981-03-16,0.8612445,0.38220343,1.0638834
1971-03-09,1975-03-16,0.79266053,0.4265753,0.9031187
1972-03-08,1960-03-15,0.82217556,0.4184505,0.9672226
1973-03-09,1971-03-06,0.7697909,0.47281954,0.9822509
1974-03-09,1960-03-06,0.9341389,0.4276399,0.9755406
1975-03-09,1977-03-12,0.67763966,0.6263885,0.75923973
1976-03-08,1958-03-19,0.8179174,0.46220493,0.9387758
1977-03-09,1961-03-10,0.84788555,0.52329344,0.76658183
1978-03-09,1977-03-06,0.8906578,0.43383706,0.9845692
1979-03-09,1982-03-12,0.8345156,0.59309494,0.95115006
1980-03-08,1999-03-05,0.6274081,0.4347927,0.8152481
1981-03-09,2002-03-19,1.0983267,0.5406637,0.9510217
1982-03-09,1974-03-01,0.7676935,0.5405663,0.70578706
1983-03-09,2014-03-18,0.83887833,0.39003888,0.82133406
1984-03-08,1971-03-05,0.7449421,0.4434407,1.0717441
1985-03-09,1999-03-16,0.9718733,0.51836836,1.19959
1986-03-09,1970-03-11,0.9360019,0.39183736,1.1165104
1987-03-09,1984-03-14,0.8289406,0.5323056,1.3258743
1988-03-08,1965-02-27,0.8177223,0.73031676,0.96924114
1989-03-09,1966-03-02,1.0936642,0.4675631,0.9528967
1990-03-09,1994-03-12,0.8484165,0.7875432,0.7890949
1991-03-09,1960-03-13,1.16798,0.40361324,0.992487
1992-03-08,2012-03-05,0.90933377,0.689026,1.1587446
1993-03-09,1965-03-07,0.6599374,0.64510584,1.0396842
1994-03-09,1982-03-01,0.79639935,0.78083247,0.7698856
1995-03-09,1981-03-05,0.94787794,0.45096737,1.0664836
1996-03-08,1980-03-15,1.0622662,0.62754685,1.1622905
1997-03-09,1961-03-06,0.78752226,0.5140467,0.7539767
1998-03-09,2016-03-10,0.90638334,0.58664155,0.92915475
1999-03-09,1994-02-28,0.9124376,0.39261395,1.1637937
2000-03-08,1994-03-07,0.9358635,0.50914246,0.8924828
2001-03-09,2007-03-07,1.0920465,0.28385237,0.93081415
2002-03-09,1969-03-08,0.9552664,0.75633323,0.8942484
2003-03-09,2014-03-19,0.8684418,0.46859404,0.7992692
2004-03-08,2000-03-18,0.97791374,0.45681873,0.9073292
2005-03-09,1966-03-18,0.6681885,0.30680785,0.9778536
2006-03-09,1989-03-03,0.76046056,0.29540607,1.0708946
2007-03-09,2012-03-09,1.0690128,0.58653,0.9193975
2008-03-08,1977-03-12,0.8834684,0.55043924,0.8872926
2009-03-09,1982-03-13,0.79872894,0.47185656,0.85497123
2010-03-09,1973-03-14,0.8500803,0.46648178,0.85965824
2011-03-09,1994-03-06,0.8405064,0.37864426,0.7532055
2012-03-08,1992-03-17,0.8647837,0.47148553,0.9289051
2013-03-09,1969-03-18,0.8332662,0.549638,0.96518135
2014-03-09,1961-03-17,0.8334731,0.7558925,0.91685903
2015-03-09,2007-03-13,0.8961656,0.3800718,0.7770836
2016-03-08,1981-03-17,0.75985914,0.4543729,0.92912674
2017-03-09,1966-03-09,0.8804331,0.42891374,0.87337023
2018-03-09,1971-03-14,1.0967329,0.4127032,1.0175239
1958-03-10,1985-03-17,0.67972964,0.5172806,1.0100654
1959-03-10,1960-03-07,0.77944756,0.5867414,0.93775713
1960-03-09,1964-03-12,0.85435444,0.5288866,0.8933357
1961-03-10,2004-03-17,0.82227796,0.3717214,0.76242137
1962-03-10,2017-03-04,0.82374215,0.61867106,1.1181482
1963-03-10,1999-03-03,0.8417716,0.5640277,0.825917
1964-03-09,1968-03-07,0.86644715,0.5982968,1.0491778
1965-03-10,1963-03-02,0.8171921,0.45648944,1.0997087
1966-03-10,1967-03-17,0.75340444,0.5746785,0.7689968
1967-03-10,2007-02-28,0.87735724,0.4972289,0.7613667
1968-03-09,1969-03-07,0.7894504,0.5923607,0.9937021
1969-03-10,1981-03-05,0.7576825,0.50660527,0.99516016
1970-03-10,1972-03-01,0.8062499,0.34490147,1.1508505
1971-03-10,2008-03-04,0.5910501,0.32239532,0.92109865
1972-03-09,1960-03-16,0.79409146,0.48717335,1.0739622
1973-03-10,1984-03-05,0.83076745,0.6046658,0.9228263
1974-03-10,1984-03-13,0.8865033,0.3320227,1.0391126
1975-03-10,2016-03-07,0.9011666,0.43938342,0.9682693
1976-03-09,1973-03-07,0.74779606,0.77572584,1.0273496
1977-03-10,1989-03-06,0.8569095,0.6192776,0.74930865
1978-03-10,1961-03-02,0.91573596,0.4588078,0.8948116
1979-03-10,1967-03-12,0.85089546,0.588575,0.6811766
1980-03-09,1958-03-02,0.6344138,0.5011144,0.8706613
1981-03-10,1999-03-02,1.2635098,0.5636537,0.8675968
1982-03-10,2007-03-06,0.8931849,0.50776255,0.9272597
1983-03-10,2014-03-18,0.89567256,0.42579508,0.96116006
1984-03-09,1971-03-05,0.8594836,0.5205283,1.1368588
1985-03-10,2009-03-16,0.93752843,0.43319225,0.97240955
1986-03-10,1972-03-02,0.86816305,0.33807373,1.2015144
1987-03-10,2003-03-15,0.93361324,0.52465695,1.0558528
1988-03-09,1966-03-14,0.7732459,0.3555321,0.88951397
1989-03-10,1982-02-28,1.0647534,0.64247096,0.86973566
1990-03-10,1983-03-07,1.1416236,0.544346,0.9712754
1991-03-10,1977-03-12,1.0350541,0.48264986,0.7040963
1992-03-09,1997-03-12,0.8565122,0.5643546,1.0624031
1993-03-10,2012-03-02,1.0800685,0.41918212,0.9384014
1994-03-10,1961-03-14,0.9633078,0.3925616,0.79491407
1995-03-10,1986-03-18,0.84631413,0.6998751,1.1677532
1996-03-09,1960-03-07,0.88924474,0.51330197,1.0944965
1997-03-10,1961-03-06,0.70144486,0.5067639,0.6987907
1998-03-10,2006-03-07,0.73264855,0.5995354,0.90731245
1999-03-10,1964-03-11,0.82914054,0.5367404,1.1255928
2000-03-09,1983-03-07,1.0011615,0.39825395,0.8675035
2001-03-10,1959-03-05,1.0708735,0.59211934,0.9023728
2002-03-10,2000-03-02,1.0130341,0.49680987,1.0332747
2003-03-10,1997-03-01,0.9205681,0.37462443,0.9214848
2004-03-09,2003-03-14,0.940379,0.3908915,0.93493533
2005-03-10,1965-03-09,0.7933788,0.4660557,0.9123343
2006-03-10,1989-03-03,0.7219941,0.38108087,0.9841632
2007-03-10,2012-03-09,0.876602,0.3949706,0.81633914
2008-03-09,1975-03-08,0.80438906,0.5391829,0.83454543
2009-03-10,2008-03-14,0.881017,0.33346334,0.92951626
2010-03-10,1973-03-15,0.9524285,0.42482165,0.8509644
2011-03-10,1990-03-07,0.92246056,0.51558256,0.86935973
2012-03-09,2007-03-11,0.8766803,0.38612536,0.7622231
2013-03-10,1979-03-18,1.0158778,0.6957756,0.85496867
2014-03-10,1984-03-05,0.73704743,0.42746606,0.838287
2015-03-10,2007-03-13,0.9531402,0.35769847,0.9072317
2016-03-09,2014-03-04,0.6563559,0.6048647,0.8546537
2017-03-10,1999-03-20,0.79788315,0.49285972,0.93992865
2018-03-10,1969-03-13,1.0340834,0.4569888,1.0673621
